30,30,10,2,1,1,n,n
31,29,11,13,1,1,n,n
30,30,12,2,1,1,n,n
31,29,12,13,1,4,d,n
30,30,6,10,1,2,d,n
29,31,3,11,1,4,d,n
28,32,10,11,1,1,n,n
27,33,14,12,1,1,n,n
28,32,10,7,1,1,n,n
29,31,9,9,1,1,n,n
29,31,13,11,1,1,n,n
30,30,4,7,1,4,d,n
29,31,9,7,1,1,n,n
30,30,4,3,1,2,c,n
32,28,2,3,1,3,c,n
29,31,6,14,1,2,d,n
28,32,10,9,1,1,n,n
29,31,13,3,1,1,n,n
30,30,13,14,1,1,n,n
29,31,9,12,1,1,n,n
28,32,2,8,1,3,d,n
27,33,9,7,1,1,n,n
28,32,5,12,1,2,d,n
27,33,3,5,1,3,d,n
26,34,14,12,1,1,n,n
27,33,5,2,1,2,c,n
29,31,9,11,1,1,n,n
28,32,4,5,1,2,c,n
26,34,11,4,1,1,n,n
27,33,10,12,1,1,n,n
26,34,2,5,1,3,d,n
25,35,4,2,1,2,c,n
27,33,4,2,1,4,c,n
31,29,14,6,1,1,n,n
32,28,9,12,1,1,n,n
31,29,5,5,2,2,n,n
31,29,2,9,1,4,d,n
30,30,14,8,1,1,n,n
31,29,2,13,1,3,d,n
30,30,5,3,1,2,c,n
32,28,7,13,1,2,d,n
31,29,9,8,1,1,n,n
32,28,4,6,1,2,d,n
31,29,9,3,1,1,n,n
32,28,3,13,1,3,d,n
31,29,6,4,1,2,c,n
33,27,4,6,1,4,d,n
32,28,5,4,2,2,n,n
34,26,9,5,2,1,n,d
35,25,5,12,1,2,d,n
34,26,7,7,1,2,d,n
33,27,6,5,1,2,c,n
35,25,2,4,1,3,d,n
34,26,9,2,2,1,n,d
35,25,14,10,1,1,n,n
36,24,3,4,1,4,c,n
32,28,12,13,1,1,n,n
31,29,10,14,1,1,n,n
30,30,9,3,2,1,n,d
31,29,3,12,1,3,d,n
30,30,8,10,1,1,n,n
29,31,4,14,1,2,d,n
28,32,14,5,1,1,n,n
29,31,6,10,1,2,d,n
28,32,11,14,1,1,n,n
27,33,7,3,1,2,c,n
29,31,9,3,2,1,n,d
30,30,3,4,1,3,d,n
29,31,2,10,1,4,d,n
28,32,3,9,1,4,d,n
27,33,14,10,1,1,n,n
28,32,9,14,1,1,n,n
27,33,3,12,1,3,d,n
26,34,5,7,2,2,n,n
24,36,11,8,1,1,n,n
25,35,11,6,1,1,n,n
26,34,2,4,1,3,d,n
25,35,13,2,1,1,n,n
26,34,6,7,1,2,d,n
25,35,9,6,1,1,n,n
26,34,6,8,1,2,d,n
25,35,14,13,1,1,n,n
26,34,8,9,1,1,n,n
25,35,8,8,2,1,n,d
26,34,8,13,1,1,n,n
25,35,13,8,1,4,d,n
24,36,12,7,3,1,n,d
25,35,5,4,3,2,n,c
28,32,11,5,3,1,n,d
29,31,5,3,2,2,n,n
31,29,2,8,3,3,n,n
28,32,9,12,1,1,n,n
27,33,2,10,1,3,d,n
26,34,4,8,3,4,d,n
23,37,13,7,3,1,n,d
24,36,9,13,1,1,n,n
23,37,7,6,3,2,n,d
25,35,10,7,3,1,n,d
26,34,9,7,3,1,n,d
27,33,11,6,4,1,n,d
28,32,11,3,4,1,n,d
29,31,8,5,4,1,n,d
30,30,9,5,4,1,n,d
31,29,7,10,2,2,n,n
29,31,5,2,2,2,n,n
31,29,14,12,1,4,d,n
30,30,8,11,1,1,n,n
29,31,3,14,1,3,d,n
28,32,4,2,2,2,n,n
30,30,13,6,4,1,n,d
31,29,7,4,4,2,n,d
33,27,10,9,4,1,n,d
34,26,14,13,2,1,n,d
35,25,9,9,4,1,n,d
36,24,3,12,3,3,n,n
33,27,8,2,2,1,n,d
34,26,3,10,3,4,c,n
30,30,7,9,4,2,n,d
32,28,4,5,5,2,n,c
27,33,2,5,5,3,n,c
22,38,6,11,1,2,d,n
21,39,10,11,1,1,n,n
20,40,10,13,1,1,n,n
19,41,12,8,4,1,n,d
20,40,3,13,1,4,d,n
19,41,7,13,1,2,d,n
18,42,3,4,4,3,n,c
14,46,14,6,4,1,n,d
15,45,5,2,2,2,n,n
17,43,12,3,4,1,n,d
18,42,14,4,4,4,n,n
22,38,2,9,3,3,n,n
19,41,12,9,3,4,c,n
23,37,7,14,2,2,n,n
21,39,10,2,2,1,n,d
22,38,7,8,4,2,n,d
24,36,13,14,2,1,n,d
25,35,3,2,1,3,c,n
28,32,5,2,2,2,n,n
30,30,13,10,3,1,n,d
31,29,2,7,4,3,n,c
27,33,8,12,1,1,n,n
26,34,6,6,4,2,n,c
26,34,5,7,4,2,n,c
22,38,9,7,5,1,n,d
23,37,3,4,4,3,n,c
19,41,11,9,3,1,n,d
20,40,2,3,2,4,c,n
16,44,5,13,1,2,d,n
15,45,13,13,1,1,n,n
15,45,6,6,5,2,n,d
17,43,7,10,1,2,d,n
16,44,4,6,5,2,n,c
11,49,9,4,4,1,n,d
12,48,10,6,4,1,n,d
13,47,3,6,4,3,n,c
9,51,10,14,1,1,n,n
8,52,2,6,4,4,n,n
4,56,6,7,1,2,d,n
3,57,5,14,1,2,d,n
2,58,7,9,1,2,d,n
1,59,2,3,1,1,n,n
