30,30,3,5,5,4,n,c
25,35,6,2,5,2,n,d
27,33,2,5,5,3,n,c
22,38,11,5,5,1,n,d
23,37,7,11,1,2,d,n
22,38,14,12,1,1,n,n
23,37,14,12,1,1,n,n
24,36,8,2,5,1,n,d
25,35,5,5,5,2,n,c
25,35,14,9,1,1,n,n
26,34,9,3,5,1,n,d
27,33,14,12,1,1,n,n
28,32,6,13,1,2,d,n
27,33,11,4,5,1,n,d
28,32,3,7,1,3,d,n
27,33,3,4,5,4,n,c
22,38,3,5,5,3,n,c
17,43,11,13,1,1,n,n
16,44,8,10,1,1,n,n
15,45,9,8,1,1,n,n
16,44,2,11,1,3,d,n
15,45,6,4,5,2,n,d
17,43,6,2,5,2,n,d
19,41,14,5,5,1,n,d
20,40,4,14,1,2,d,n
19,41,8,10,1,1,n,n
18,42,12,4,5,1,n,d
19,41,3,8,1,3,d,n
18,42,12,11,1,1,n,n
19,41,10,11,1,1,n,n
18,42,8,3,5,1,n,d
19,41,6,2,5,2,n,d
21,39,7,10,1,2,d,n
20,40,9,3,5,1,n,d
21,39,13,14,5,1,n,d
22,38,10,11,1,1,n,n
21,39,9,6,5,1,n,d
22,38,8,9,1,1,n,n
21,39,6,11,1,2,d,n
20,40,8,14,5,1,n,d
21,39,5,2,5,2,n,c
26,34,5,4,5,2,n,c
31,29,4,2,5,2,n,c
36,24,7,3,5,2,n,d
38,22,11,8,1,1,n,n
39,21,7,5,5,2,n,d
41,19,3,13,5,3,n,c
36,24,11,4,5,1,n,d
37,23,4,11,1,2,d,n
36,24,12,5,5,1,n,d
37,23,5,12,1,2,d,n
36,24,8,6,5,1,n,d
37,23,8,2,5,1,n,d
38,22,14,5,5,1,n,d
39,21,13,5,5,1,n,d
40,20,10,4,5,1,n,d
41,19,13,10,1,1,n,n
42,18,2,4,5,3,n,c
37,23,11,9,1,1,n,n
38,22,10,13,1,1,n,n
37,23,5,7,1,2,d,n
36,24,3,2,5,3,n,c
41,19,9,12,1,1,n,n
40,20,4,8,1,2,d,n
39,21,5,11,1,2,d,n
38,22,13,11,1,1,n,n
39,21,7,6,5,2,n,d
41,19,10,11,1,1,n,n
40,20,10,9,1,1,n,n
41,19,2,3,5,3,n,c
36,24,12,4,5,1,n,d
37,23,14,4,5,1,n,d
38,22,8,9,1,1,n,n
37,23,6,9,1,2,d,n
36,24,3,9,1,3,d,n
35,25,14,12,5,1,n,d
36,24,11,6,5,1,n,d
37,23,11,3,5,1,n,d
38,22,11,2,5,1,n,d
39,21,7,12,1,2,d,n
38,22,5,10,1,2,d,n
37,23,13,9,1,1,n,n
38,22,8,5,5,1,n,d
39,21,3,11,1,3,d,n
38,22,8,13,5,1,n,d
39,21,9,4,5,1,n,d
40,20,7,5,5,2,n,d
42,18,2,10,1,3,d,n
41,19,5,11,1,2,d,n
40,20,6,10,1,2,d,n
39,21,4,6,5,2,n,c
34,26,5,3,5,2,n,c
39,21,2,7,1,3,d,n
38,22,5,10,1,2,d,n
37,23,2,6,5,3,n,c
32,28,12,6,5,1,n,d
33,27,9,14,1,1,n,n
32,28,6,10,1,2,d,n
31,29,4,5,5,4,n,c
26,34,6,9,1,2,d,n
25,35,12,12,1,1,n,n
25,35,13,8,1,1,n,n
26,34,6,2,5,2,n,d
28,32,6,12,1,2,d,n
27,33,2,7,1,3,d,n
26,34,5,5,5,2,n,c
26,34,8,9,1,1,n,n
25,35,12,4,5,4,n,d
29,31,2,14,5,3,n,c
34,26,8,4,5,1,n,d
35,25,5,7,1,2,d,n
34,26,8,14,1,1,n,n
33,27,2,9,1,3,d,n
32,28,9,2,5,1,n,d
33,27,11,9,1,1,n,n
34,26,9,8,1,1,n,n
35,25,14,7,1,1,n,n
36,24,6,3,5,2,n,d
38,22,10,5,5,1,n,d
39,21,11,9,1,1,n,n
40,20,5,7,1,2,d,n
39,21,9,7,1,1,n,n
40,20,6,10,1,2,d,n
39,21,4,14,1,2,d,n
38,22,3,12,5,4,n,c
33,27,5,6,5,2,n,c
28,32,2,12,1,4,d,n
27,33,5,13,5,2,n,c
22,38,9,6,5,1,n,d
23,37,5,4,5,2,n,c
28,32,11,12,5,1,n,d
29,31,8,6,5,1,n,d
30,30,2,3,5,4,n,c
25,35,7,4,5,2,n,d
27,33,10,3,5,1,n,d
28,32,2,7,1,3,d,n
27,33,10,4,5,1,n,d
28,32,11,4,5,1,n,d
29,31,13,5,5,4,n,d
33,27,6,12,1,2,d,n
32,28,4,13,1,2,d,n
31,29,10,12,5,1,n,d
32,28,12,11,1,1,n,n
33,27,11,10,1,1,n,n
34,26,5,12,1,2,d,n
33,27,10,4,5,1,n,d
34,26,10,2,5,1,n,d
35,25,10,13,1,1,n,n
34,26,7,10,1,2,d,n
33,27,6,14,5,2,n,d
35,25,13,4,5,1,n,d
36,24,12,6,5,4,n,d
40,20,7,13,1,2,d,n
39,21,6,8,1,2,d,n
38,22,5,13,5,2,n,c
33,27,3,8,1,3,d,n
32,28,13,14,1,4,d,n
31,29,4,7,1,4,c,n
27,33,12,10,1,1,n,n
28,32,10,7,1,1,n,n
29,31,8,5,5,1,n,d
30,30,2,10,1,3,d,n
29,31,2,6,5,3,n,c
24,36,4,9,1,2,d,n
23,37,11,9,1,1,n,n
24,36,13,14,1,1,n,n
23,37,10,2,5,1,n,d
24,36,9,8,1,1,n,n
25,35,7,5,5,2,n,d
27,33,7,14,1,2,d,n
26,34,12,13,1,1,n,n
25,35,12,14,5,1,n,d
26,34,13,7,1,4,d,n
25,35,3,9,1,3,d,n
24,36,7,11,1,2,d,n
23,37,3,2,5,4,n,c
28,32,7,12,5,2,n,d
30,30,8,11,1,1,n,n
29,31,9,3,5,1,n,d
30,30,3,10,1,4,d,n
29,31,10,11,1,1,n,n
28,32,9,7,1,1,n,n
29,31,13,7,1,1,n,n
30,30,2,4,5,3,n,c
25,35,4,10,1,2,d,n
24,36,4,2,5,2,n,c
29,31,5,10,1,2,d,n
28,32,5,7,1,2,d,n
27,33,12,14,1,4,d,n
26,34,4,10,1,2,d,n
25,35,4,8,1,2,d,n
24,36,12,4,5,1,n,d
25,35,12,14,5,1,n,d
26,34,9,14,5,1,n,d
27,33,13,3,5,4,n,d
31,29,2,2,5,3,n,c
31,29,6,7,1,2,d,n
30,30,10,8,1,1,n,n
31,29,8,14,1,1,n,n
30,30,10,7,1,1,n,n
31,29,4,9,1,2,d,n
30,30,12,4,5,1,n,d
31,29,8,8,1,1,n,n
31,29,13,10,1,1,n,n
32,28,13,9,1,4,c,n
36,24,10,7,1,1,n,n
37,23,3,2,5,3,n,c
42,18,2,13,5,3,n,c
37,23,2,11,1,3,d,n
36,24,9,4,5,1,n,d
37,23,14,10,1,4,c,n
41,19,9,8,1,1,n,n
42,18,2,4,5,3,n,c
37,23,3,9,1,3,d,n
36,24,6,8,1,2,d,n
35,25,11,2,5,1,n,d
36,24,10,9,1,1,n,n
37,23,9,9,1,1,n,n
37,23,8,8,1,1,n,n
37,23,12,14,1,1,n,n
36,24,4,12,1,2,d,n
35,25,5,10,1,2,d,n
34,26,13,4,5,1,n,d
35,25,8,3,5,1,n,d
36,24,3,11,1,3,d,n
35,25,4,2,5,2,n,c
40,20,9,8,1,1,n,n
41,19,13,9,1,1,n,n
42,18,12,8,1,1,n,n
43,17,14,5,5,1,n,d
44,16,13,5,5,4,n,d
48,12,3,2,5,3,n,c
53,7,3,12,5,2,n,c
48,12,4,12,5,2,n,c
43,17,3,10,1,3,d,n
42,18,4,8,1,2,d,n
41,19,3,6,5,3,n,c
36,24,2,14,5,4,n,c
41,19,14,3,5,4,n,d
45,15,6,10,1,2,d,n
44,16,7,5,5,2,n,d
46,14,12,14,1,1,n,n
45,15,2,2,5,3,n,c
45,15,9,4,5,1,n,d
46,14,7,4,5,2,n,d
48,12,13,8,1,3,d,n
47,13,4,12,1,2,d,n
46,14,14,6,5,3,n,d
49,11,13,9,1,3,c,n
52,8,11,5,5,1,n,d
53,7,5,13,1,2,d,n
52,8,6,12,1,2,d,n
51,9,3,11,1,2,d,n
50,10,9,2,5,1,n,d
51,9,3,2,5,2,n,c
56,4,5,8,1,1,n,n
55,5,5,8,1,2,d,n
54,6,8,4,5,1,n,d
55,5,5,14,5,2,n,c
50,10,4,10,1,2,d,n
49,11,14,7,1,1,n,n
50,10,2,7,1,3,c,n
47,13,13,9,1,1,n,n
48,12,14,13,1,3,d,n
47,13,4,8,1,2,d,n
46,14,13,2,5,1,n,d
47,13,8,9,1,1,n,n
46,14,10,3,5,1,n,d
47,13,9,5,5,1,n,d
48,12,4,2,5,3,n,c
53,7,2,7,1,2,d,n
52,8,7,2,5,2,n,d
54,6,3,4,5,2,n,c
49,11,10,11,1,1,n,n
48,12,3,14,5,3,n,c
43,17,8,3,5,1,n,d
44,16,5,12,5,2,n,c
39,21,14,7,1,4,c,n
43,17,7,10,1,2,d,n
42,18,7,11,1,2,d,n
41,19,12,8,1,1,n,n
42,18,14,2,5,4,n,d
46,14,14,7,1,1,n,n
47,13,5,12,1,2,d,n
46,14,12,8,1,1,n,n
47,13,4,4,5,2,n,c
47,13,5,4,5,2,n,c
52,8,13,14,1,1,n,n
51,9,7,7,1,2,d,n
50,10,10,7,1,1,n,n
51,9,12,10,1,2,d,n
50,10,12,8,1,3,d,n
49,11,8,11,1,1,n,n
48,12,5,6,5,2,n,c
43,17,13,5,5,1,n,d
44,16,6,7,1,2,d,n
43,17,13,7,1,4,c,n
47,13,4,6,5,3,n,c
42,18,10,5,5,1,n,d
43,17,6,6,5,2,n,d
45,15,10,7,1,1,n,n
46,14,2,8,1,3,d,n
45,15,9,3,5,1,n,d
46,14,13,14,1,1,n,n
45,15,7,10,1,2,d,n
44,16,13,9,1,1,n,n
45,15,8,13,1,1,n,n
44,16,13,4,5,4,n,d
48,12,8,5,5,1,n,d
49,11,9,4,5,1,n,d
50,10,7,9,1,2,d,n
49,11,10,4,5,1,n,d
50,10,5,10,1,2,d,n
49,11,6,8,1,2,d,n
48,12,7,8,1,2,d,n
47,13,9,9,1,1,n,n
47,13,5,10,1,2,d,n
46,14,7,10,1,2,d,n
45,15,4,13,1,2,d,n
44,16,2,2,5,3,n,c
44,16,14,3,5,4,n,d
48,12,3,8,1,3,d,n
47,13,13,10,1,1,n,n
48,12,14,9,1,1,n,n
49,11,14,10,1,1,n,n
50,10,3,9,1,3,d,n
