30,30,14,3,5,1,n,d
31,29,9,8,1,1,n,n
32,28,4,11,1,2,d,n
31,29,2,14,1,3,d,n
30,30,11,14,1,1,n,n
29,31,2,7,1,3,d,n
28,32,12,6,1,4,d,n
27,33,2,10,5,3,n,c
22,38,9,4,5,1,n,d
23,37,9,3,5,1,n,d
24,36,4,3,5,4,n,c
29,31,14,8,1,1,n,n
30,30,11,8,1,1,n,n
31,29,4,3,5,2,n,c
36,24,8,9,1,1,n,n
35,25,13,10,5,1,n,d
36,24,9,2,5,1,n,d
37,23,6,8,1,2,d,n
36,24,2,11,1,3,d,n
35,25,14,13,1,1,n,n
36,24,3,9,1,4,d,n
35,25,7,6,1,2,d,n
34,26,7,3,5,2,n,d
36,24,5,7,1,2,d,n
35,25,12,4,5,1,n,d
36,24,12,11,1,1,n,n
37,23,9,10,5,1,n,d
38,22,2,10,5,3,n,c
33,27,11,11,1,1,n,n
33,27,6,3,5,2,n,d
35,25,12,9,1,1,n,n
36,24,4,8,1,4,d,n
35,25,3,11,1,3,d,n
34,26,2,5,1,3,d,n
33,27,10,8,1,1,n,n
34,26,5,14,1,2,d,n
33,27,14,7,1,1,n,n
34,26,13,5,1,1,n,n
35,25,12,3,5,1,n,d
36,24,11,13,1,1,n,n
35,25,13,12,1,1,n,n
36,24,9,6,1,1,n,n
37,23,3,12,1,3,d,n
36,24,6,14,1,2,d,n
35,25,11,8,1,1,n,n
36,24,13,2,5,1,n,d
37,23,11,14,1,1,n,n
36,24,12,6,1,4,d,n
35,25,8,2,5,1,n,d
36,24,13,4,5,1,n,d
37,23,4,14,1,2,d,n
36,24,6,10,5,2,n,d
38,22,12,13,1,1,n,n
37,23,7,12,1,2,d,n
36,24,9,5,1,1,n,n
37,23,11,2,5,1,n,d
38,22,10,7,1,1,n,n
39,21,7,7,1,2,d,n
38,22,5,14,1,2,d,n
37,23,9,5,1,1,n,n
38,22,6,12,1,2,d,n
37,23,7,5,1,2,d,n
36,24,9,12,1,1,n,n
35,25,3,6,1,4,d,n
34,26,14,5,1,4,d,n
33,27,4,4,5,2,n,c
33,27,9,12,1,1,n,n
32,28,13,8,1,1,n,n
33,27,8,2,5,1,n,d
34,26,12,4,5,4,n,d
38,22,2,11,1,3,d,n
37,23,6,3,5,2,n,d
39,21,5,9,1,2,d,n
38,22,5,11,1,2,d,n
37,23,6,11,1,2,d,n
36,24,4,11,1,2,d,n
35,25,3,8,1,3,d,n
34,26,4,10,5,2,n,c
29,31,6,12,1,2,d,n
28,32,13,7,1,1,n,n
29,31,10,8,1,1,n,n
30,30,6,3,5,2,n,d
32,28,2,6,1,3,d,n
31,29,12,10,5,4,n,d
35,25,3,10,5,3,n,c
30,30,5,4,5,2,n,c
35,25,10,6,1,1,n,n
36,24,7,2,5,2,n,d
38,22,10,5,1,1,n,n
39,21,4,14,1,2,d,n
38,22,14,2,5,1,n,d
39,21,4,10,5,4,n,c
34,26,2,7,1,3,d,n
33,27,2,9,1,3,d,n
32,28,11,4,5,1,n,d
33,27,6,8,1,2,d,n
32,28,9,9,1,1,n,n
32,28,12,9,1,4,d,n
31,29,12,7,1,1,n,n
32,28,5,10,5,2,n,c
27,33,2,14,1,4,d,n
26,34,6,9,1,2,d,n
25,35,5,8,1,2,d,n
24,36,2,8,1,3,d,n
23,37,2,6,1,3,d,n
22,38,10,7,1,1,n,n
23,37,10,3,5,1,n,d
24,36,4,3,5,4,n,c
29,31,14,12,1,1,n,n
30,30,7,10,5,2,n,d
32,28,5,12,1,2,d,n
31,29,11,7,1,1,n,n
32,28,7,3,5,2,n,d
34,26,12,6,1,1,n,n
35,25,4,12,1,2,d,n
34,26,2,3,5,4,n,c
29,31,5,11,1,2,d,n
28,32,10,10,5,1,n,d
29,31,4,5,1,4,d,n
28,32,11,8,1,1,n,n
29,31,2,4,5,4,n,c
24,36,14,8,1,4,d,n
23,37,2,14,1,3,d,n
22,38,2,8,1,3,d,n
21,39,14,9,1,1,n,n
22,38,11,6,1,1,n,n
23,37,8,12,1,1,n,n
22,38,14,12,1,1,n,n
23,37,13,12,1,1,n,n
24,36,4,6,1,4,d,n
23,37,5,10,5,2,n,c
18,42,11,8,1,1,n,n
19,41,5,5,1,2,d,n
18,42,5,4,5,2,n,c
23,37,13,9,1,1,n,n
24,36,14,7,1,1,n,n
25,35,6,11,1,2,d,n
24,36,4,9,1,2,d,n
23,37,7,9,1,2,d,n
22,38,7,2,5,2,n,d
24,36,5,7,1,2,d,n
23,37,12,12,1,4,d,n
22,38,2,9,1,3,d,n
21,39,13,12,1,1,n,n
22,38,7,7,1,2,d,n
21,39,7,8,1,2,d,n
20,40,5,2,5,2,n,c
25,35,13,12,1,1,n,n
26,34,6,10,5,2,n,d
28,32,8,7,1,1,n,n
29,31,10,11,1,1,n,n
28,32,8,2,5,1,n,d
29,31,2,10,5,3,n,c
24,36,3,10,5,3,n,c
19,41,2,9,1,3,d,n
18,42,5,3,5,2,n,c
23,37,4,9,1,2,d,n
22,38,12,7,1,1,n,n
23,37,13,3,5,1,n,d
24,36,12,2,5,1,n,d
25,35,11,12,1,1,n,n
24,36,10,10,5,1,n,d
25,35,3,5,1,3,d,n
24,36,13,13,1,1,n,n
24,36,4,11,1,2,d,n
23,37,12,10,5,1,n,d
24,36,9,9,1,1,n,n
24,36,4,8,1,2,d,n
23,37,13,14,1,1,n,n
22,38,4,12,1,2,d,n
21,39,11,8,1,1,n,n
22,38,13,11,1,1,n,n
23,37,2,4,5,4,n,c
18,42,4,14,1,2,d,n
17,43,13,5,1,1,n,n
18,42,12,13,1,1,n,n
17,43,2,14,1,3,d,n
16,44,9,11,1,1,n,n
15,45,6,14,1,2,d,n
14,46,4,3,5,2,n,c
19,41,14,2,5,1,n,d
20,40,13,6,1,4,d,n
19,41,13,2,5,4,n,d
23,37,6,10,5,2,n,d
25,35,4,7,1,2,d,n
24,36,7,6,1,2,d,n
23,37,8,13,1,1,n,n
22,38,6,11,1,2,d,n
21,39,13,12,1,1,n,n
22,38,2,8,1,3,d,n
21,39,4,7,1,4,d,n
20,40,11,8,1,1,n,n
21,39,3,9,1,3,d,n
20,40,3,11,1,3,d,n
19,41,10,9,1,1,n,n
20,40,10,9,1,1,n,n
21,39,3,6,1,4,d,n
20,40,7,12,1,2,d,n
19,41,4,12,1,2,d,n
18,42,13,7,1,1,n,n
19,41,6,13,1,2,d,n
18,42,12,10,5,1,n,d
19,41,9,5,1,1,n,n
20,40,11,12,1,1,n,n
19,41,8,5,1,1,n,n
20,40,10,8,1,1,n,n
21,39,11,9,1,1,n,n
22,38,9,11,1,1,n,n
